apple_tweet_id,customer_tweet_id,customer_text,apple_reply_text,created_at
1025587,1025589,@115858 managed to break mail.  How is that even possible #badux #legacy #crappy #code,@254073 We'd like to help. DM us which device and software you're on. https://t.co/GDrqU22YpT,Sun Oct 22 23:47:50 +0000 2017
2683828,2683826,@AppleSupport It is visible at all times,"@754857 Thanks. Has your iPhone been restarted recently? If not, let's please do that.",Sun Nov 19 20:50:14 +0000 2017
92768,92767,@AppleSupport Yes. It’s happening to other apps too like Apple Music. So not app specific but. iOS 11 😘,"@131555 Let's do all we can to ensure we find you a resolution. Please click here, and meet us in DM so we can better assist: https://t.co/GDrqU22YpT",Thu Nov 30 17:11:27 +0000 2017
2042352,2042353,. @AppleSupport Are you going to fix the battery problem on the iOS 11 or are you going to buy me a new phone? 😒,@603933 That's not the experience we want for you. Meet up with us in DM to continue. https://t.co/GDrqU22YpT,Wed Oct 18 22:36:45 +0000 2017
659492,659493,"@115858 Apple store UES -worst Apple store in NYC - As a huge Apple fan - this store always lets me down and this is the 4th time !

6:27 PM 11/22/2017 I try to come in the store and you put a rude guard on the evening before thanksgiving to tell me the store is closing early !!!","@117466 That's definitely not what we want you to experience! Please DM us, and tell us about what occurred. We'd love to look into this with you. https://t.co/GDrqU22YpT",Wed Nov 22 23:36:38 +0000 2017
1785450,1785451,"@AppleSupport , please check https://t.co/9rdxh3TwWi. I am helpless clueless not sure why its happening with my iPhone 6!!",@298168 We're happy to look into the issues you're experiencing. DM us a bit about what you've noticed and we'll go from there. https://t.co/GDrqU22YpT,Wed Oct 11 10:11:43 +0000 2017
2485789,2485787,@AppleSupport Yes. Resolved. Turns out it was a glitch afterall. Thanks,@710057 You're very welcome. Feel free to reach out to us if you need anything in the future.,Wed Nov 15 16:03:34 +0000 2017
1725733,1725731,@AppleSupport @366846 THANK YOU!!!,@521932 You're very welcome.,Tue Nov 07 06:36:04 +0000 2017
1671836,1671835,@AppleSupport Apple from Brazil can not help me. They asked me to call Apple USA but my English is very basic. Case id: 100332345016,"@508841 Thanks for reaching back out. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT",Tue Oct 31 08:02:30 +0000 2017
2035053,2035054,@AppleSupport is this safe to install? As heard can’t type after installing this update? @115858 https://t.co/Zf6YlbyEpk,@266930 Keeping your device updated means you'll have the latest security measures &amp; software improvements. More questions? DM us. https://t.co/GDrqU22YpT,Tue Nov 07 15:14:39 +0000 2017
1786585,1786586,"@AppleSupport None of the apps works,  I'm forced to sign in over and over.  Every click is a commercial that I have seen dozens of times.",@536743 Let's get you pointed in the right direction. Reach out to our Apple TV Support team here: https://t.co/IBIY3vMgPj,Sun Oct 29 00:04:25 +0000 2017
895148,895149,"@174844 My iPad still slow af, fix it @115858!",@332537 We can help with this issue. Click here to hop in DM. We'll meet you there: https://t.co/GDrqU22YpT,Fri Oct 20 20:40:23 +0000 2017
337459,337457,@AppleSupport I have had no issues with the battery until the latest update. I’m not the only unhappy Apple customer to complain. Pls fix the issue.,@196527 We like to eliminate the common causes for battery drain first. Let's go into DM and we'll work together to look into it. https://t.co/GDrqU22YpT,Sun Oct 08 12:27:31 +0000 2017
965324,965325,I hate when ya screenshot something on iOS 11 and your percentage literally drops by 10% 🙄 @115858 fix this . Absolutely shocking .,"@349062 Let us look into that with you. Meet up with us in a DM, we'll move forward with this there. https://t.co/GDrqU22YpT",Sat Oct 21 21:41:05 +0000 2017
1817722,1817723,"hi @AppleSupport, iOS 11 rlly fucked up my phone and i’m pissed. help a broke college student out and send ya girl a new phone?? pls &amp; thx",@546001 We’d be happy to help you with any issues you’re experiencing since the update. Please let us know more details in DM. https://t.co/GDrqU22YpT,Mon Oct 16 04:54:27 +0000 2017
582731,582732,What an utter piece of shit is @115858  latest High Sierra update. My computer never felt so slow before,@257397 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Sun Dec 03 05:33:26 +0000 2017
1626565,1626568,Tantos gênios trabalhando pra @115858 ñ conseguiram arrumar os problemas com travamentos d app e bateria. Forçando comprar o 8. @498060,"@498059 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt.",Sun Nov 05 14:38:55 +0000 2017
2287227,2287229,@115858 please fix the issue where the Music app stops playing when I lock my phone.,@664542 We'd like to learn more about the issue and your iPhone. Let's begin with the iOS version from Settings &gt; General &gt; About. Does a restart of the iPhone change anything? Even if temporarily? Please DM us. https://t.co/GDrqU22YpT,Sun Nov 12 01:21:38 +0000 2017
709487,709489,@AppleSupport I bought 50GB of space for iCloud - it's not showing in the size of my available memory ☹️,@289647 Send us a DM and let us know which device you're using. We'll go from there. https://t.co/GDrqU22YpT,Tue Oct 10 20:16:03 +0000 2017
1148780,1148782,@AppleSupport iOS 11.0.3 - Turn on the Airplane mode and then turn off back causes Bluetooth automatically turned on #Bug,@390339 We're glad you reached out to us so we can help. See using Control Center for info on Bluetooth: https://t.co/G7BHuQnDS6,Tue Oct 24 13:43:20 +0000 2017
588161,588162,"@AppleSupport Hello, I'm trying to reach customer service but it is automatically asking for my IMEI (?) number before I can talk to anyone. I have no way to obtain it now. What can I do to reach someone?","@252380 We're more than happy to assist you here if you'd like to tell us about the issue you're experiencing. Otherwise, check out https://t.co/AMOOi1n3fR for details on the various locations you can locate the serial number or IMEI for your device.",Sun Dec 03 13:12:31 +0000 2017
939658,939659,@AppleSupport There's a student discount in Saudi Arabia for Apple Music??,@342749 We've responded to your DM. Look for us there.,Sat Oct 21 14:32:48 +0000 2017
1735951,1735952,@115858 U need to fix this I️ problem it’s upsetting my mother when we text,@524116 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 04:49:41 +0000 2017
2040718,2040719,@AppleSupport why all of a sudden has my iPhone started trying to play music in my car through the charger and not via Bluetooth???,"@122429 We want to help you. Try changing the audio on your iPhone, and DM us if this continues: https://t.co/c370YTvoVI https://t.co/GDrqU22YpT",Tue Nov 07 22:58:51 +0000 2017
1063167,1063169,@371041 @115858 Ngl I'm so pissed off... you'd think for £55 a month my fucking phone wouldn't die every few hours... such a joke...  @122609 it is,@371040 We can help with battery life. Could you Direct Message us what country you're located in?,Mon Oct 23 10:03:26 +0000 2017
2480964,2480965,"Really awesome, @115858. USB keyboard, that you charge $60 retail for, just stops working for no reason.  I loathe you money-grubbers.",@708904 Let us help you get this sorted out. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,Sun Oct 29 22:09:06 +0000 2017
146775,146777,"@AppleSupport iPhone 6, ios 11.1.2. and i’m not to brave to upgrading, becuse from ios 11 is my iphone slower, and slower as it upgraded.",@149321 Thanks for that info. Could you tell us what you were doing when this happened? Did you exit an app in landscape mode?,Fri Nov 24 07:03:29 +0000 2017
2014421,2014422,"@AppleSupport how long is this ‘i’ glitch going to keep happening. it’s quite bothersome, you know. signed, an annoyed apple customer.",@595649 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 12:59:56 +0000 2017
2507404,2507407,@AppleSupport I just updated to 11.1.1 and now my email won’t work. Tried signing out and signing back in. Is there a bug fix coming?,@714880 Can you provide more detail about what happens when youre trying to use your mail?,Wed Nov 15 20:11:51 +0000 2017
2027942,2027944,@AppleSupport Omg it won’t even let me type it. It’s eye iiiiii,@599691 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Mon Nov 06 18:38:56 +0000 2017
107341,107342,@AppleSupport where do we forward fake Apple emails?,@139840 We certainly appreciate you reaching out to us on this. This article should assist: https://t.co/LNMCdqt6fD,Thu Nov 23 19:04:00 +0000 2017
723699,723698,@AppleSupport are you issuing another update for Apple Watch? Since last update notifications logos appear as blank white logos with a target in them @41337 experiencing same issue too,@293305 Let's see how we can help. DM us to let us know which country you're located in and we'll pick up from there. https://t.co/GDrqU22YpT,Sun Oct 08 08:28:03 +0000 2017
1394527,1394528,@AppleSupport is this SPAM? help me please? https://t.co/kCP2aJ6a75,@444308 Appears to be a phishing attempt. Learn more about these and how to report them here: https://t.co/LNMCdqt6fD,Sat Oct 28 09:52:16 +0000 2017
2440866,2440868,Why is my iPhone not working properly? randomly the screen turns off and won’t turn on. @115858 I need answers.,@700029 Is your screen turning off but the iPhone is still powered on or do you lose power to the entire device? Let us know. We'd be glad to help.,Tue Nov 14 22:27:29 +0000 2017
2284071,2284075,@AppleSupport Clips 2.0 on iPhone X running 11.1.1 AR mode won’t work in Scene setting selection. It won’t scroll  &amp; show the superimposed background as I move the phone. It’s a static scene for all backgrounds.,@663761 We'd be happy to look into this with you. Was this feature working before and then stopped? Can you tell us when this issue started?,Sat Nov 11 04:56:06 +0000 2017
1117204,1117205,@AppleSupport How can I report a translation problem to Apple?,@383610 We'd like to investigate this further. Send us a DM and we'll get started. https://t.co/GDrqU22YpT,Sun Oct 15 04:24:54 +0000 2017
112886,112887,Has anyone had AT&amp;T show up on iOS 11  like this as a carrier? @AppleSupport https://t.co/keOupV8zJS,@141094 We'd be glad to assist with this. Which region is the iPhone set to? Which device model and iOS version? Let us know in DM. https://t.co/GDrqU22YpT,Thu Nov 23 20:11:28 +0000 2017
2051617,2051618,@AppleSupport And this is the 6th or 7th call I make. Get your fucking heads out of your asses!!!!,"@606730 We'd like to hear more about your experience. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",Thu Oct 05 20:17:02 +0000 2017
792756,792757,#iOS11 bug 2 @AppleSupport - All notifications on #AppleWatch have blank / placeholder icons https://t.co/njZ8U2vbXO,"@309037 Hey, let's look into both of these together. Send us a DM and we'll work together from there. https://t.co/GDrqU22YpT",Thu Oct 12 07:00:20 +0000 2017
1706115,1706116,".@115858, please fix the 'i' bug. I can't get over it autocorrecting into a weird symbol.",@517081 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 21:37:00 +0000 2017
996561,996562,"@115858 hey I’m having a problem with the screen recording software, whenever I’m recording, the audio in the mic doesn’t pick up.",@355977 We want to help. Meet us in DM. https://t.co/GDrqU22YpT,Thu Oct 12 02:55:26 +0000 2017
1152828,1152826,@AppleSupport This is the message I keep getting https://t.co/WRT1cHRxG7,@391270 Got it. Thanks for that screenshot. Check out the steps here: https://t.co/duYWwlmIVH Keep us posted on the results.,Tue Oct 24 17:39:31 +0000 2017
2153426,2153427,wtf I went to turn off my phone in the lib and it plays siren noises @AppleSupport plz explain,@632736 We’d like to look into this further. Please send us a DM telling us which iPhone you have and the iOS version it’s running. https://t.co/GDrqU22YpT,Thu Nov 09 01:58:25 +0000 2017
1587451,1587453,@AppleSupport fully update on iOS and when typing the letter “i” autocorrecting is having a problem. What gives?!? https://t.co/cSS7fhCPde,@488296 We'd recommend trying the steps here: https://t.co/xU1AGHStV6,Sat Nov 04 19:00:50 +0000 2017
